b890e23337564c89c472e80fd2fad8f3ca719141,DELETE,regular-file,generate_trading_backgrounds.py,6556,
c5876c36fbbb12027f322566802181bcbe09bee9,DELETE,regular-file,generate_trading_card_logos.py,15030,
08112bfef59c297ae9b94ff79257ddc1b2da8f31,DELETE,regular-file,manual_background_removal_demo.py,3293,
53c9cc54aefed5adab3c88dda48f8f9785e95b0c,DELETE,regular-file,trading_tip_generator/create_animated_ui_elements.py,15384,
b890e23337564c89c472e80fd2fad8f3ca719141,DELETE,regular-file,trading_tip_generator/generate_trading_backgrounds.py,6556,
